1024	1024	64	1
frame 0
num = 74
636.812	506.188
510.562	269.312
446.312	464.75
744.562	111.688
887.5	504.062
764.5	808.312
734.75	492.5
534.25	398
363	660.875
559	683.438
412.5	47.9375
818.188	743.625
547.5	155.562
817.125	309.938
814.562	249.625
422.812	576.375
372.75	307.375
153.562	712.312
632.062	436.875
481.688	722.125
893.875	207.688
761.438	503.562
419.312	390.875
302.5	260.312
364.812	32.1875
907.812	581.562
398.062	857.5
296.438	710.188
516.812	861.125
416.688	355.75
916.188	264.562
378.188	882.688
42.0625	615.562
754.438	664.062
416.688	355.75
934.188	448.188
296.438	710.188
472.188	574.5
58.9375	667.875
58.4375	639.188
frame 14
num = 57
127.562	548.688
506.562	268.875
507.25	28.4375
538.562	325.812
374.375	175.312
130.562	859.875
665.625	214.312
484.062	722.688
705.125	325.5
752.5	479.312
849.312	488.125
553.5	112.375
568.062	508.438
511.625	862
397.75	92.3125
287.188	32.125
412.438	47.75
146.125	447.062
440.5	464.312
503.75	107
724.5	528.188
755.375	664.125
635.938	506.625
822	310.438
631.188	437.188
542.5	64.75
556	683.5
906.875	207.562
765.062	502.938
826.312	249.312
354.812	661.062
651.688	516.25
372.25	307.25
423.312	576
900.375	504.188
755.375	664.125
398.312	857.5
931.062	265.438
300.625	260.125
139.375	712.75
914.188	580.062
410.438	356.188
774.188	808.375
413.438	391.25
363.812	27.6875
914.188	580.062
287.375	711.875
949.562	447.938
378.062	882.688
32.5625	615.5
520.125	860.875
914.188	580
484.062	722.688
354.812	661.062
473.25	574.312
46.5625	667.562
46.25	640.25
frame 15
num = 53
133.375	447.312
114.375	548.938
502.812	28.25
52.25	528.625
754	479.25
706.438	325.5
854.75	488.125
630.938	437
749.125	111.375
391.312	91.8125
299.062	260.438
666.5	214.438
373.688	175.188
123.812	859.812
539.438	65
499.812	106.875
572.188	508.5
535.188	326.312
551	112.25
757.938	664.5
634.75	506.312
284.938	31.75
412.625	47.6875
837.812	249.5
555.375	155.188
435	464.375
502.938	269.188
371.875	307.188
553.375	683.812
913	504.5
766.188	504.875
657.688	515.562
920	207.875
398.25	857.562
347.062	661.188
407.062	391.812
486.625	722.875
126.188	712.5
514.688	863.062
726.188	528
963.25	448.312
424.375	575.938
944.875	265.188
404.062	356.562
378.062	882.5
919.312	578.812
356.062	27.6875
278.125	712.125
23.8125	615.688
919.312	578.812
278.125	712.125
522.875	862
34.75	639.062
frame 16
num = 58
105.25	504.125
848	250.438
101.688	548.938
630.312	437
859.5	488.25
498.938	28.25
664.062	516
795.188	809.375
384.688	91.5
756	479.375
373	175.312
536.125	64.9375
750.688	112.25
707.875	325.375
124.812	457.625
532.188	326.688
429.688	464.25
576.125	508.375
666.188	214.812
282.375	31.75
117.125	860.188
739.375	493.188
496	106.875
412.938	47.3125
764.938	663.562
548.25	112
633.938	506.688
371.625	307.125
489.75	723.375
768.125	504.562
518.25	862.562
398.188	857.812
425.375	576.125
550.875	683.688
298.188	259.312
377.938	882.75
339.5	661.188
349.438	27.4375
498.125	269.438
400.25	391.062
925.25	504.625
113.438	712.688
932.375	207.25
958.062	264.875
828	310.062
397.75	356.688
976.938	448.5
269.188	712.625
925.062	578.438
16	615.875
925.062	578.438
269.188	712.625
298.188	259.312
498.938	28.25
13.5	582.25
22.9375	639
24.25	667.125
472.125	574
frame 17
num = 57
89.3125	548.938
23.6875	528.688
494.812	27.9375
533.438	65
862.875	488.688
109.562	447.375
758.312	479.375
803.938	809.5
377.75	883.375
413.688	47.3125
372.562	175.438
580.688	508.562
751.875	112.062
629.25	437
741.438	493.125
423.812	464.062
708.938	325.188
670.062	515.562
111.875	860.375
547.938	683.25
426.625	576.125
633.375	506.875
544.75	112.188
858.625	249.75
371.625	307.438
520.562	862.375
280.25	31.625
394.188	390.812
112.812	457.75
528.312	326
491.938	723.375
520.375	397.812
831.625	310.25
398.188	858
296.25	259.375
101.562	713
331.938	661
770.25	505.062
494.625	269.375
970.25	264.688
937.375	504.812
391.188	355.75
929.938	577.812
333.188	32.4375
944.25	206.688
259.938	712.688
342.25	27.375
990.188	447.812
770.25	505.062
934.438	585.5
391.188	355.75
633.375	506.875
929.938	577.812
944.25	206.688
308.312	421.188
13.125	639.875
426.625	576.125
frame 18
num = 56
27.8125	481.188
10.375	528.875
76.9375	549.188
866.438	488.75
627.875	437.125
530.375	65.125
414.562	47.5625
585.062	509.062
490.562	27.5
372.75	175.375
760	479.25
753.625	112.25
